,stockCode,maxDrawdownDay,maxDrawdownHour,maxDrawdownMinute,slope,intercept,R^2,p,stdError
134,300467,0.15230769230769226,0.1857142857142857,0.07090602138435555,0.05833735676088621,16.749845378151257,0.9543801858371461,5.034537706170768e-23,0.0022546950281318624
135,600269,0.03321033210332098,0.04428044280442808,0.014571948998178519,0.008464782276546973,5.153919327731091,0.9719490368859555,2.0842387519411434e-26,0.000254210183760596
136,600593,0.2931648273406906,0.2931648273406906,0.09791004089050435,0.7612895339954164,20.142781512605044,0.9579489103970991,1.3651442585953112e-23,0.028196313002409174
137,300703,0.23654822335025383,0.280726924916308,0.0831295843520782,0.23755645530939654,7.905171428571428,0.9199888641292784,4.1056700909638137e-19,0.012384423073765279
138,688068,0.16219239373601788,0.18865292202759262,0.04488188976377955,1.0720134453781514,26.939484033613436,0.9439825405893794,1.3517933914184853e-21,0.04616416305951767
139,425,0.09153318077803202,0.13274336283185834,0.04819277108433739,0.011661879297173423,3.853902521008403,0.9375616802455565,7.697421827229064e-21,0.0005320093099116088
140,692,0.19126213592233016,0.1959459459459459,0.04597701149425271,0.08893460656990071,7.086667226890757,0.9057952244593169,5.64034006517129e-18,0.005070108405799905
141,603982,0.15748792270531392,0.15748792270531392,0.07234042553191486,0.03394851031321618,8.926114285714284,0.900238958728414,1.415026234647618e-17,0.001997778420545618
142,2198,0.2510869565217391,0.2510869565217391,0.043296089385474926,0.06824446142093198,6.542378151260505,0.9201326780208959,3.9888824299117593e-19,0.0035542809625018082
143,603915,0.1597975415762835,0.1597975415762835,0.052373158756137524,0.09147975553857908,10.264789915966388,0.9496255196955107,2.4654184090600614e-22,0.003724595438251969
144,601579,0.10295291300877887,0.11496062992125977,0.03439380911435944,0.044271657754010714,10.689635294117647,0.9730198470778628,1.1175548497583713e-26,0.0013032032348772931
145,603908,0.15324675324675321,0.1677607585703866,0.05518672199170132,0.11220336134453786,22.39255630252101,0.9045976677979728,6.907984018690833e-18,0.006441435201513953
146,3004,0.14240506329113922,0.14240506329113922,0.08629441624365485,0.18800473644003055,24.04183361344538,0.9032739372704952,8.617895305417769e-18,0.010875664877807273
147,300716,0.18716577540106946,0.20372526193247964,0.09042196918955121,0.1889080213903743,10.731929411764707,0.9169561775923866,7.4570318196091425e-19,0.010049739054252263
148,603877,0.12289780077619665,0.12289780077619665,0.039677202420981834,0.06712070282658518,13.155008403361347,0.9604696134886122,5.071116805895221e-24,0.002407161461631406
149,603662,0.19128586609989376,0.20053725765008176,0.04157887343728043,1.288555996944232,29.819973109243712,0.9074342598085804,4.255744836003604e-18,0.0727521547325065
150,300880,0.11962470680218917,0.13217726396917148,0.05443037974683541,0.08697631779984727,21.898949579831932,0.9025556018975903,9.704580263992603e-18,0.005052048184763944
151,600694,0.14836154123154488,0.19324836376162588,0.02564102564102562,0.18945805958747136,17.795559663865543,0.9302754803111479,4.51734145876875e-20,0.009169065482526679
152,301318,0.1193149915777652,0.13771302913688843,0.06989886972040446,0.12713857906799075,30.209213445378154,0.9643251171403934,9.799197227067253e-25,0.004322867286148213
153,600080,0.09750000000000003,0.11604938271604932,0.03974358974358969,0.03722215431627197,6.5537462184873965,0.9371257793946226,8.605626683063181e-21,0.0017043699986520168
154,668,0.08469945355191254,0.07883082373782098,0.03438661710037168,0.020189763177998473,10.280515966386554,0.9583651733454212,1.164024400598662e-23,0.0007439077863670362
155,300018,0.12617449664429536,0.17091836734693877,0.0580110497237569,0.024700381970970214,6.678502521008403,0.945004712597982,1.0062894457904091e-21,0.0010533541994388823
156,600232,0.110569105691057,0.11201298701298708,0.0802047781569967,0.025397708174178763,5.178820168067228,0.9234429171034294,2.0229292784833972e-19,0.0012927281344629578
157,2723,0.1413427561837456,0.1583236321303841,0.07603092783505153,0.07387456073338426,5.652981512605042,0.9522247641287817,1.0548961926897166e-22,0.002925173338636395
158,688218,0.24900133155792278,0.2600852738602821,0.04775993237531695,0.3241886936592818,17.298680672268908,0.9157766129596576,9.350476335703893e-19,0.017379787110453064
159,300679,0.05637524774278783,0.06367265469061886,0.02037996545768566,0.42091688311688313,44.67866554621848,0.9877535939435805,3.6027044953336877e-32,0.008285169066551287
160,600261,0.07843137254901955,0.07843137254901955,0.03529411764705886,0.011438197097020632,3.113534453781513,0.925473931471374,1.3143136159939273e-19,0.0005737921432893984
161,603797,0.10722100656455147,0.10722100656455147,0.04460093896713604,0.01502322383498854,3.9542050420168064,0.9117223810002562,1.988028019395495e-18,0.0008263844685988191
162,600846,0.12474849094567407,0.14116485686080962,0.05337690631808281,0.041633613445378165,8.048163025210085,0.910553581010049,2.4551660126245685e-18,0.0023067357275378393
163,600857,0.2245989304812834,0.2533609100310238,0.05650459921156381,0.060136745607333834,6.613537815126051,0.9330177963059143,2.3739201411452993e-20,0.002848391523985736
164,2763,0.11615487316421896,0.11850865512649797,0.0489208633093525,0.01682643239113828,6.711157983193278,0.9191659427236908,4.838036696478139e-19,0.0008820989038327886
165,603203,0.11133200795228618,0.08482142857142848,0.037221795855717534,0.06356287242169595,23.682300840336133,0.9003378254380833,1.392683234097394e-17,0.0037384446670230844
166,603139,0.14477524810274364,0.1585295807007467,0.0717460317460318,0.05950404889228418,14.60418319327731,0.9243321316329226,1.6772694065429454e-19,0.0030096310127027234
167,1266,0.09338677354709413,0.09498997995991988,0.06666666666666672,0.09680183346065699,20.84171092436975,0.9849913298688577,9.34409974636618e-31,0.0021123384107245937
168,601368,0.07750472589792064,0.08442776735459666,0.02404809619238479,0.01299083269671506,4.81709243697479,0.9307857537506793,4.015417380585072e-20,0.0006262314631459714
169,2161,0.2125984251968504,0.22572178477690286,0.08175182481751819,0.03553506493506494,5.523347899159663,0.9011219325670692,1.2268437288353469e-17,0.0020808478635216763
170,2631,0.1134751773049645,0.11816578483245149,0.07578558225508321,0.027623376623376626,4.487949579831932,0.9568873260907063,2.035391276040242e-23,0.00103651085338835
